Tempo   |   E[N]           |   E[W]          |         Erro_little            |  Ocupação
22800    | 16.326317        | 3.271405        | 0.00000000003275246740        | 0.949969
22900    | 16.302778        | 3.266004        | 0.00000000003922906444        | 0.949861
23000    | 16.274291        | 3.260898        | 0.00000000007451816941        | 0.949769
23100    | 16.225011        | 3.251364        | 0.00000000011949907730        | 0.949482
23200    | 16.293676        | 3.264279        | 0.00000000016553869386        | 0.949718
23300    | 16.300912        | 3.265480        | 0.00000000026520297070        | 0.949914
23400    | 16.295786        | 3.263956        | 0.00000000024475710347        | 0.949966
23500    | 16.356979        | 3.275940        | 0.00000000027798563451        | 0.950184
23600    | 16.304128        | 3.265863        | 0.00000000030106406257        | 0.949807
23700    | 16.358155        | 3.276110        | 0.00000000043007020167        | 0.949974
23800    | 16.422701        | 3.288298        | 0.00000000040222758457        | 0.950183
23900    | 16.491844        | 3.302293        | 0.00000000042878767204        | 0.950367
24000    | 16.444172        | 3.292813        | 0.00000000035593572534        | 0.950279
24100    | 16.406626        | 3.285633        | 0.00000000035767655504        | 0.950223
24200    | 16.388538        | 3.282319        | 0.00000000022135537847        | 0.950070
24300    | 16.349772        | 3.274590        | 0.00000000029603342000        | 0.949913
24400    | 16.299341        | 3.265382        | 0.00000000031225511066        | 0.949531
24500    | 16.294021        | 3.263466        | 0.00000000022465229677        | 0.949508
24600    | 16.263977        | 3.257934        | 0.00000000026521362884        | 0.949393
24700    | 16.292805        | 3.262973        | 0.00000000014428636064        | 0.949599
24800    | 16.256000        | 3.255821        | 0.00000000014042456087        | 0.949245
24900    | 16.237502        | 3.252386        | 0.00000000014584955466        | 0.949297
25000    | 16.210843        | 3.247885        | 0.00000000003773692470        | 0.949307
25100    | 16.187464        | 3.242169        | -0.00000000004807532150        | 0.949317
25200    | 16.195696        | 3.243593        | -0.00000000000269650968        | 0.949415
25300    | 16.149349        | 3.234575        | 0.00000000002684785727        | 0.949102
25400    | 16.171057        | 3.238827        | -0.00000000001500666258        | 0.949307
25500    | 16.158526        | 3.236172        | -0.00000000005493561162        | 0.949455
25600    | 16.155364        | 3.235648        | 0.00000000002978239877        | 0.949364
25700    | 16.103812        | 3.226336        | 0.00000000007604228358        | 0.948913
25800    | 16.084256        | 3.222347        | 0.00000000024918733743        | 0.948721
25900    | 16.073804        | 3.219335        | 0.00000000046963322120        | 0.948770
26000    | 16.034901        | 3.211946        | 0.00000000053520565757        | 0.948495
26100    | 15.990222        | 3.203297        | 0.00000000055161208934        | 0.948140
26200    | 15.963994        | 3.198096        | 0.00000000063014837792        | 0.948128
26300    | 16.009046        | 3.207541        | 0.00000000051429438486        | 0.948322
26400    | 15.984588        | 3.202303        | 0.00000000059272586839        | 0.948197
26500    | 15.973907        | 3.199756        | 0.00000000067288574712        | 0.948073
26600    | 16.006879        | 3.206173        | 0.00000000068884631332        | 0.948272
26700    | 16.023093        | 3.209162        | 0.00000000057167781620        | 0.948466
26800    | 16.049332        | 3.213680        | 0.00000000059625904214        | 0.948649
26900    | 16.025838        | 3.208268        | 0.00000000062796701172        | 0.948568
27000    | 16.001954        | 3.204331        | 0.00000000076953199368        | 0.948387
27100    | 15.977518        | 3.200085        | 0.00000000081737994151        | 0.948496
27200    | 15.945646        | 3.193614        | 0.00000000068709660184        | 0.948304
27300    | 15.957786        | 3.195584        | 0.00000000048909321038        | 0.948483
27400    | 16.014361        | 3.206922        | 0.00000000047807802162        | 0.948676
27500    | 16.009134        | 3.205323        | 0.00000000034597036347        | 0.948806
27600    | 16.067222        | 3.216171        | 0.00000000037691805232        | 0.948994
27700    | 16.163612        | 3.235970        | 0.00000000042516745680        | 0.949180
27800    | 16.122733        | 3.228495        | 0.00000000034567193552        | 0.948990
27900    | 16.084805        | 3.220655        | 0.00000000030255620231        | 0.948974
28000    | 16.062422        | 3.216298        | 0.00000000023504398428        | 0.948833
28100    | 16.041675        | 3.213023        | 0.00000000035432989876        | 0.948753
28200    | 16.023703        | 3.210068        | 0.00000000043985437514        | 0.948429
28300    | 16.002329        | 3.206176        | 0.00000000052907367376        | 0.948327
28400    | 15.975677        | 3.200703        | 0.00000000048987836010        | 0.948367
28500    | 15.942523        | 3.193951        | 0.00000000052541615503        | 0.948149
28600    | 15.929302        | 3.191574        | 0.00000000054448001663        | 0.947992
28700    | 15.888863        | 3.183830        | 0.00000000054330051569        | 0.947561
28800    | 15.887151        | 3.183510        | 0.00000000058861004959        | 0.947388
28900    | 15.999611        | 3.206024        | 0.00000000063078253731        | 0.947571
29000    | 16.195714        | 3.244154        | 0.00000000069259442625        | 0.947757
29100    | 16.422724        | 3.289202        | 0.00000000069145755788        | 0.947936
29200    | 16.699569        | 3.344404        | 0.00000000076902040291        | 0.948108
29300    | 16.981949        | 3.400917        | 0.00000000076374107039        | 0.948289
29400    | 17.342282        | 3.472519        | 0.00000000078848216845        | 0.948475
29500    | 17.593213        | 3.523205        | 0.00000000076887829437        | 0.948645
29600    | 17.742253        | 3.553397        | 0.00000000087938900606        | 0.948810
29700    | 17.824875        | 3.569807        | 0.00000000103110409100        | 0.948997
29800    | 17.780398        | 3.562272        | 0.00000000113318421313        | 0.948543
29900    | 17.763806        | 3.558307        | 0.00000000113464437845        | 0.948639
30000    | 17.724413        | 3.550753        | 0.00000000123739241076        | 0.948321
30100    | 17.699162        | 3.544944        | 0.00000000134849997835        | 0.948324
30200    | 17.656475        | 3.536307        | 0.00000000129373844970        | 0.948138
30300    | 17.632524        | 3.531890        | 0.00000000119000276300        | 0.947983
30400    | 17.592449        | 3.524147        | 0.00000000102635766552        | 0.947848
30500    | 17.569456        | 3.519800        | 0.00000000104514441546        | 0.947948
30600    | 17.528194        | 3.511629        | 0.00000000094979668575        | 0.947638
30700    | 17.491865        | 3.503988        | 0.00000000090432905608        | 0.947683
30800    | 17.452836        | 3.496812        | 0.00000000101279695741        | 0.947413
30900    | 17.439192        | 3.494465        | 0.00000000105699982100        | 0.947398
31000    | 17.414021        | 3.489197        | 0.00000000136045841259        | 0.947475
31100    | 17.381608        | 3.482862        | 0.00000000119537801879        | 0.947314
31200    | 17.382036        | 3.481943        | 0.00000000109238840196        | 0.947363
31300    | 17.358725        | 3.477656        | 0.00000000086805229671        | 0.947289
31400    | 17.348593        | 3.475385        | 0.00000000094884455848        | 0.947389
31500    | 17.318000        | 3.469923        | 0.00000000093611163265        | 0.947256
31600    | 17.318128        | 3.469929        | 0.00000000092731511359        | 0.947313
31700    | 17.284112        | 3.464429        | 0.00000000075558403978        | 0.947113
31800    | 17.249844        | 3.458081        | 0.00000000070961192478        | 0.946916
31900    | 17.223101        | 3.453454        | 0.00000000077356432371        | 0.946775
32000    | 17.187778        | 3.446949        | 0.00000000089586649210        | 0.946673
32100    | 17.150927        | 3.439873        | 0.00000000096293817364        | 0.946540
32200    | 17.133157        | 3.436257        | 0.00000000060330052065        | 0.946612
32300    | 17.113651        | 3.432017        | 0.00000000065561067686        | 0.946648
32400    | 17.165751        | 3.442031        | 0.00000000076202510968        | 0.946832
32500    | 17.242502        | 3.457373        | 0.00000000074485839718        | 0.946987
32600    | 17.274636        | 3.463725        | 0.00000000090906482342        | 0.947142
32700    | 17.250190        | 3.459029        | 0.00000000090058094315        | 0.947236
32800    | 17.223722        | 3.454793        | 0.00000000088601836978        | 0.947121
32900    | 17.206085        | 3.451288        | 0.00000000068414607313        | 0.947157
33000    | 17.192844        | 3.448475        | 0.00000000067691630079        | 0.947278
33100    | 17.157486        | 3.441791        | 0.00000000078534512227        | 0.947102
33200    | 17.126243        | 3.436531        | 0.00000000078907547163        | 0.946824
33300    | 17.126001        | 3.436200        | 0.00000000064615690576        | 0.946919
33400    | 17.102472        | 3.431735        | 0.00000000066103567065        | 0.946950
33500    | 17.068022        | 3.425425        | 0.00000000089742968612        | 0.946829
33600    | 17.054978        | 3.422833        | 0.00000000077857365000        | 0.946955
33700    | 17.043339        | 3.420747        | 0.00000000070685501896        | 0.946913
33800    | 17.020698        | 3.416593        | 0.00000000075705486324        | 0.946790
33900    | 16.987363        | 3.409602        | 0.00000000062223293185        | 0.946691
34000    | 17.048508        | 3.421031        | 0.00000000040880010488        | 0.946851
34100    | 17.059541        | 3.423433        | 0.00000000040499870124        | 0.946967
34200    | 17.061147        | 3.422517        | 0.00000000039356606862        | 0.947065
34300    | 17.217138        | 3.453254        | 0.00000000067878858090        | 0.947222
34400    | 17.342975        | 3.478160        | 0.00000000076500228374        | 0.947374
34500    | 17.379814        | 3.485905        | 0.00000000082121331957        | 0.947537
34600    | 17.403483        | 3.490158        | 0.00000000090631857574        | 0.947682
34700    | 17.388324        | 3.487676        | 0.00000000092956042863        | 0.947740
34800    | 17.360582        | 3.482102        | 0.00000000079931439245        | 0.947692
34900    | 17.326555        | 3.475548        | 0.00000000070327033086        | 0.947583
35000    | 17.327382        | 3.475526        | 0.00000000076290973539        | 0.947425
35100    | 17.395062        | 3.489331        | 0.00000000074124884009        | 0.947566
35200    | 17.409923        | 3.491507        | 0.00000000085462659172        | 0.947722
35300    | 17.374624        | 3.484421        | 0.00000000078292927697        | 0.947622
35400    | 17.343811        | 3.478589        | 0.00000000077234219020        | 0.947580
35500    | 17.307250        | 3.471719        | 0.00000000097289998280        | 0.947380
35600    | 17.292267        | 3.469153        | 0.00000000101422514831        | 0.947190
35700    | 17.335978        | 3.477619        | 0.00000000104240882592        | 0.947296
35800    | 17.397241        | 3.489957        | 0.00000000087887030986        | 0.947434
35900    | 17.384839        | 3.487557        | 0.00000000081144690967        | 0.947546
36000    | 17.379990        | 3.486691        | 0.00000000082250650735        | 0.947630
